Adult Summary,Run Date: 01/09/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASELLE HATCHERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date Range: 01/01/2007 - 01/07/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Brood,Adults In,Jacks In,Male Plant,Female Plant,Jack Plant,Adult Ship,Male Ship,Female Ship,Jack Ship,Male Morts,Female Morts,Jack Morts,Male Surplus,Female Surplus,Jack Surplus,Lethal Male Spawn,Lethal Female Spawn,Lethal Jack Spawn,Lethal NVF Spawn,Live Male Spawn,Live Female Spawn,Live Jack Spawn,Live NVF Spawn,Egg Count,Adults On Hand,Jacks On Hand,Mark Info,Other Mark,Checked for Wire,Wire Present,Wire Collected,CWT Detected Males,CWT Detected Females,CWT Detected Jacks,CWT Collected Males,CWT Collected Females,CWT Collected Jacks,Bag Number
10/01/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,,,,5,9,0,0,,,,,,2222,0,AD,,Y,Y,Y,5,9,0,5,9,0,54282
10/01/2014,CK:FA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,393750,2222,0,,,N,N,N,,,,,,,
10/01/2014,CK:FA:NASE:2014:W,61,0,,,,,,,,,,,,,,,,,,,,,,,2283,0,,,N,N,N,,,,,,,
10/01/2014,CK:FA:NASE:2014:W,0,0,53,0,0,,,,,,,,,,,1,7,0,0,42,0,0,0,,2222,0,UM,,Y,N,N,,,,,,,
10/01/2014,CO:NA:NASE:2014:H,1400,0,,,,,,,,,,,,,,,,,,,,,,,3622,0,,,N,N,N,,,,,,,
10/01/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,0,2,0,,,,,,,,,,,,,3620,0,AD,,Y,N,N,,,,,,,
10/06/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,25,25,0,,,,,,,,,,,,,3570,0,AD,,Y,N,N,,,,,,,
10/06/2014,CO:NA:NASE:2014:H,1500,113,,,,,,,,,,,,,,,,,,,,,,,5070,113,,,N,N,N,,,,,,,
10/06/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,,,,1615,2348,113,,,,,,,,,,1107,0,AD,,Y,N,N,,,,,,,
10/07/2014,CK:FA:NASE:2014:H,900,18,,,,,,,,,,,,,,,,,,,,,,,2007,18,,,N,N,N,,,,,,,
10/07/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,249,229,9,266,173,7,115,119,1,10,,,,,,846,1,AD,,Y,N,N,,,,,,,
10/07/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,,,,23,17,1,0,,,,,,806,0,AD,,Y,Y,Y,23,17,1,23,17,1,54283
10/07/2014,CK:FA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,510000,806,0,,,N,N,N,,,,,,,
10/07/2014,CK:FA:NASE:2014:W,119,0,,,,,,,,,,,,,,,,,,,,,,,925,0,,,N,N,N,,,,,,,
10/07/2014,CK:FA:NASE:2014:W,0,0,53,24,0,,,,,25,17,0,,,,,,,,,,,,,806,0,UM,,Y,N,N,,,,,,,
10/07/2014,CO:NA:NASE:2014:H,300,9,,,,,,,,,,,,,,,,,,,,,,,1106,9,,,N,N,N,,,,,,,
10/07/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,26,85,0,40,48,9,,,,,,,,,,907,0,AD,,Y,N,N,,,,,,,
10/13/2014,CK:FA:NASE:2014:H,290,8,,,,,,,,,,,,,,,,,,,,,,,1197,8,,,N,N,N,,,,,,,
10/13/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,38,55,2,191,146,6,,,,,,,,,,767,0,AD,,Y,N,N,,,,,,,
10/13/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,1,2,0,,,,,,,,,,764,0,AD,,Y,Y,Y,1,2,0,1,2,0,54284
10/13/2014,CK:FA:NASE:2014:W,102,0,,,,,,,,,,,,,,,,,,,,,,,866,0,,,N,N,N,,,,,,,
10/13/2014,CK:FA:NASE:2014:W,0,0,58,36,0,,,,,6,2,0,,,,,,,,,,,,,764,0,UM,,Y,N,N,,,,,,,
10/13/2014,CO:NA:NASE:2014:H,3000,38,,,,,,,,,,,,,,,,,,,,,,,3764,38,,,N,N,N,,,,,,,
10/13/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,8,39,0,1370,1307,38,,,,,,,,,,1040,0,AD,,Y,N,N,,,,,,,
10/13/2014,CO:NA:NASE:2014:W,12,0,,,,,,,,,,,,,,,,,,,,,,,1052,0,,,N,N,N,,,,,,,
10/13/2014,CO:NA:NASE:2014:W,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,1040,0,UM,,Y,N,N,,,,,,,
10/15/2014,CK:FA:NASE:2014:H,69,0,,,,,,,,,,,,,,,,,,,,,,,1109,0,,,N,N,N,,,,,,,
10/15/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,7,8,0,38,16,0,,,,,,,,,,1040,0,AD,,Y,N,N,,,,,,,
10/15/2014,CK:FA:NASE:2014:W,14,0,,,,,,,,,,,,,,,,,,,,,,,1054,0,,,N,N,N,,,,,,,
10/15/2014,CK:FA:NASE:2014:W,0,0,8,6,0,,,,,,,,,,,,,,,,,,,,1040,0,UM,,Y,N,N,,,,,,,
10/15/2014,CO:NA:NASE:2014:H,7000,76,,,,,,,,,,,,,,,,,,,,,,,8040,76,,,N,N,N,,,,,,,
10/15/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,6,6,0,4044,2952,76,,,,,,,,,,1032,0,AD,,Y,N,N,,,,,,,
10/15/2014,CO:NA:NASE:2014:W,12,0,,,,,,,,,,,,,,,,,,,,,,,1044,0,,,N,N,N,,,,,,,
10/15/2014,CO:NA:NASE:2014:W,0,0,6,6,0,,,,,,,,,,,,,,,,,,,,1032,0,UM,,Y,N,N,,,,,,,
10/21/2014,CK:FA:NASE:2014:H,47,0,,,,,,,,,,,,,,,,,,,,,,,1079,0,,,N,N,N,,,,,,,
10/21/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,20,20,0,4,3,0,,,,,,,,,,1032,0,AD,,Y,N,N,,,,,,,
10/21/2014,CO:NA:NASE:2014:H,4000,66,,,,,,,,,,,,,,,,,,,,,,,5032,66,,,N,N,N,,,,,,,
10/21/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,26,110,0,1428,1377,66,,,,,,,,,,2091,0,AD,,Y,N,N,,,,,,,
10/22/2014,CK:FA:NASE:2014:H,6,0,,,,,,,,,,,,,,,,,,,,,,,2097,0,,,N,N,N,,,,,,,
10/22/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,4,1,0,,,,,,,,,,2092,0,AD,,Y,N,N,,,,,,,
10/22/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,0,1,0,,,,,,,,,,2091,0,AD,,Y,Y,Y,0,1,0,0,1,0,54285
10/22/2014,CO:NA:NASE:2014:H,5500,65,,,,,,,,,,,,,,,,,,,,,,,7591,65,,,N,N,N,,,,,,,
10/22/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,,,,1515,1902,65,,,,,,,,,,4174,0,AD,,Y,N,N,,,,,,,
10/27/2014,CK:FA:NASE:2014:H,8,0,,,,,,,,,,,,,,,,,,,,,,,4182,0,,,N,N,N,,,,,,,
10/27/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,3,5,0,,,,,,,,,,4174,0,AD,,Y,N,N,,,,,,,
10/27/2014,CO:NA:NASE:2014:H,2000,27,,,,,,,,,,,,,,,,,,,,,,,6174,27,,,N,N,N,,,,,,,
10/27/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,10,77,0,1457,1623,25,178,180,2,6,,,,,,2643,0,AD,,Y,N,N,,,,,,,
10/27/2014,CO:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,396000,2643,0,,,N,N,N,,,,,,,
10/28/2014,CH:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,24000,2643,0,,,N,N,N,,,,,,,
10/28/2014,CH:NA:NASE:2014:W,24,0,,,,,,,,,,,,,,,,,,,,,,,2667,0,,,N,N,N,,,,,,,
10/28/2014,CH:NA:NASE:2014:W,0,0,,,,,,,,,,,,,,12,12,0,0,,,,,,2643,0,UM,,Y,N,N,,,,,,,
10/29/2014,CH:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,40000,2643,0,,,N,N,N,,,,,,,
10/29/2014,CH:NA:NASE:2014:W,40,0,,,,,,,,,,,,,,,,,,,,,,,2683,0,,,N,N,N,,,,,,,
10/29/2014,CH:NA:NASE:2014:W,0,0,,,,,,,,,,,,,,20,20,0,0,,,,,,2643,0,UM,,Y,N,N,,,,,,,
10/30/2014,CH:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,16000,2643,0,,,N,N,N,,,,,,,
10/30/2014,CH:NA:NASE:2014:W,16,0,,,,,,,,,,,,,,,,,,,,,,,2659,0,,,N,N,N,,,,,,,
10/30/2014,CH:NA:NASE:2014:W,0,0,,,,,,,,,,,,,,8,8,0,0,,,,,,2643,0,UM,,Y,N,N,,,,,,,
11/03/2014,CK:FA:NASE:2014:H,7,0,,,,,,,,,,,,,,,,,,,,,,,2650,0,,,N,N,N,,,,,,,
11/03/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,4,3,0,,,,,,,,,,2643,0,AD,,Y,N,N,,,,,,,
11/03/2014,CO:NA:NASE:2014:H,1000,14,,,,,,,,,,,,,,,,,,,,,,,3643,14,,,N,N,N,,,,,,,
11/03/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,12,30,0,398,647,9,371,376,5,5,,,,,,1804,0,AD,,Y,N,N,,,,,,,
11/03/2014,CO:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,836000,1804,0,,,N,N,N,,,,,,,
11/03/2014,CO:NA:NASE:2014:W,13,0,,,,,,,,,,,,,,,,,,,,,,,1817,0,,,N,N,N,,,,,,,
11/03/2014,CO:NA:NASE:2014:W,0,0,3,2,0,,,,,,,,,,,4,4,0,0,,,,,,1804,0,UM,,Y,N,N,,,,,,,
11/04/2014,CH:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,22000,1804,0,,,N,N,N,,,,,,,
11/04/2014,CH:NA:NASE:2014:W,0,0,,,,,,,,,,,,,,11,11,0,0,,,,,,1782,0,UM,,Y,N,N,,,,,,,
11/05/2014,CH:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,82000,1782,0,,,N,N,N,,,,,,,
11/05/2014,CH:NA:NASE:2014:W,123,0,,,,,,,,,,,,,,,,,,,,,,,1905,0,,,N,N,N,,,,,,,
11/05/2014,CH:NA:NASE:2014:W,0,0,,,,,,,,,,,,,,41,41,0,19,,,,,,1804,0,UM,,Y,N,N,,,,,,,
11/06/2014,CH:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,92000,1804,0,,,N,N,N,,,,,,,
11/06/2014,CH:NA:NASE:2014:W,0,0,,,,,,,,,,,,,,46,46,0,0,,,,,,1712,0,UM,,Y,N,N,,,,,,,
11/07/2014,CH:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,54000,1712,0,,,N,N,N,,,,,,,
11/07/2014,CH:NA:NASE:2014:W,146,0,,,,,,,,,,,,,,,,,,,,,,,1858,0,,,N,N,N,,,,,,,
11/07/2014,CH:NA:NASE:2014:W,0,0,,,,,,,,,,,,,,27,27,0,0,,,,,,1804,0,UM,,Y,N,N,,,,,,,
11/10/2014,CK:FA:NASE:2014:H,5,0,,,,,,,,,,,,,,,,,,,,,,,1809,0,,,N,N,N,,,,,,,
11/10/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,3,2,0,,,,,,,,,,1804,0,UM,,Y,N,N,,,,,,,
11/10/2014,CO:NA:NASE:2014:H,1700,88,,,,,,,,,,,,,,,,,,,,,,,3504,88,,,N,N,N,,,,,,,
11/10/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,210,300,10,1243,1243,72,168,176,5,0,,,,,,164,1,AD,,Y,N,N,,,,,,,
11/10/2014,CO:NA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,396000,164,1,,,N,N,N,,,,,,,
11/10/2014,CO:NA:NASE:2014:W,11,0,,,,,,,,,,,,,,,,,,,,,,,175,1,,,N,N,N,,,,,,,
11/10/2014,CO:NA:NASE:2014:W,0,0,,,,,,,,,,,,,,7,4,0,0,,,,,,164,1,UM,,Y,N,N,,,,,,,
11/17/2014,CO:NA:NASE:2014:H,800,18,,,,,,,,,,,,,,,,,,,,,,,964,19,,,N,N,N,,,,,,,
11/17/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,45,27,3,,,,,,,,,,,,,892,16,AD,,Y,N,N,,,,,,,
11/18/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,,,,371,381,15,,,,,,,,,,140,1,AD,,Y,N,N,,,,,,,
11/24/2014,CO:LA:NASE:2014:H,200,0,,,,,,,,,,,,,,,,,,,,,,,340,1,,,N,N,N,,,,,,,
11/24/2014,CO:LA:NASE:2014:H,0,0,,,,,,,,,,,62,55,0,,,,,,,,,,223,1,AD,,Y,N,N,,,,,,,
11/24/2014,CO:NA:NASE:2014:H,1200,16,,,,,,,,,,,,,,,,,,,,,,,1423,17,,,N,N,N,,,,,,,
11/24/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,6,14,0,559,495,16,,,,,,,,,,349,1,AD,,Y,N,N,,,,,,,
12/03/2014,CK:FA:NASE:2014:H,3,0,,,,,,,,,,,,,,,,,,,,,,,352,1,,,N,N,N,,,,,,,
12/03/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,0,3,0,,,,,,,,,,349,1,AD,,Y,N,N,,,,,,,
12/03/2014,CO:LA:NASE:2014:H,200,7,,,,,,,,,,,,,,,,,,,,,,,549,8,,,N,N,N,,,,,,,
12/03/2014,CO:LA:NASE:2014:H,0,0,,,,,,,,,,,141,135,7,,,,,,,,,,273,1,AD,,Y,N,N,,,,,,,
12/03/2014,CO:NA:NASE:2014:H,600,6,,,,,,,,,,,,,,,,,,,,,,,873,7,,,N,N,N,,,,,,,
12/03/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,28,19,0,434,370,7,,,,,,,,,,22,0,AD,,Y,N,N,,,,,,,
12/03/2014,SH:WI:NASE:2015:H,12,0,,,,,,,,,,,,,,,,,,,,,,,34,0,,,N,N,N,,,,,,,
12/08/2014,CK:FA:NASE:2014:H,1,0,,,,,,,,,,,,,,,,,,,,,,,35,0,,,N,N,N,,,,,,,
12/08/2014,CK:FA:NASE:2014:H,0,0,,,,,,,,,,,0,1,0,,,,,,,,,,34,0,AD,,Y,N,N,,,,,,,
12/08/2014,CO:LA:NASE:2014:H,50,2,,,,,,,,,,,,,,,,,,,,,,,84,2,,,N,N,N,,,,,,,
12/08/2014,CO:LA:NASE:2014:H,0,0,,,,,,,,,,,0,0,2,,,,,,,,,,84,0,AD,,Y,N,N,,,,,,,
12/08/2014,CO:NA:NASE:2014:H,131,0,,,,,,,,,,,,,,,,,,,,,,,215,0,,,N,N,N,,,,,,,
12/08/2014,CO:NA:NASE:2014:H,0,0,,,,,,,,1,5,0,80,60,0,,,,,,,,,,69,0,AD,,Y,N,N,,,,,,,
12/08/2014,SH:WI:NASE:2015:H,50,0,,,,,,,,,,,,,,,,,,,,,,,119,0,,,N,N,N,,,,,,,
12/15/2014,CO:LA:NASE:2014:H,1205,2,,,,,,,,,,,,,,,,,,,,,,,1324,2,,,N,N,N,,,,,,,
12/15/2014,CO:LA:NASE:2014:H,0,0,,,,,,,,,,,580,482,2,,,,,,,,,,262,0,AD,,Y,N,N,,,,,,,
12/15/2014,SH:WI:NASE:2015:H,88,0,,,,,,,,,,,,,,,,,,,,,,,350,0,,,N,N,N,,,,,,,
12/22/2014,CO:LA:NASE:2014:H,322,1,,,,,,,,,,,,,,,,,,,,,,,672,1,,,N,N,N,,,,,,,
12/22/2014,CO:LA:NASE:2014:H,0,0,,,,,,,,,,,109,78,0,68,67,1,0,,,,,,350,0,AD,,Y,N,N,,,,,,,
12/22/2014,CO:LA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,196000,350,0,,,N,N,N,,,,,,,
12/22/2014,CO:LA:NASE:2014:W,4,0,,,,,,,,,,,,,,,,,,,,,,,354,0,,,N,N,N,,,,,,,
12/22/2014,CO:LA:NASE:2014:W,0,0,,,,,,,,,,,,,,1,3,0,0,,,,,,350,0,UM,,Y,N,N,,,,,,,
12/22/2014,SH:WI:NASE:2015:H,0,0,,,,,,,,,,,,,,,,,,,,,,60000,350,0,,,N,N,N,,,,,,,
12/22/2014,SH:WI:NASE:2015:H,109,0,,,,,,,,,,,,,,,,,,,,,,,459,0,,,N,N,N,,,,,,,
12/22/2014,SH:WI:NASE:2015:H,0,0,,,,,,,,,,,21,8,0,15,15,0,0,,,,,,400,0,AD,,Y,N,N,,,,,,,
12/29/2014,CO:LA:NASE:2014:H,316,5,,,,,,,,,,,,,,,,,,,,,,,716,5,,,N,N,N,,,,,,,
12/29/2014,CO:LA:NASE:2014:H,0,0,,,,,,,,,,,176,231,3,52,57,2,0,,,,,,200,0,AD,,Y,N,N,,,,,,,
12/29/2014,CO:LA:NASE:2014:M,0,0,,,,,,,,,,,,,,,,,,,,,,168000,200,0,,,N,N,N,,,,,,,
12/29/2014,CO:LA:NASE:2014:W,9,0,,,,,,,,,,,,,,,,,,,,,,,209,0,,,N,N,N,,,,,,,
12/29/2014,CO:LA:NASE:2014:W,0,0,,,,,,,,,,,,,,6,3,0,0,,,,,,200,0,UM,,Y,N,N,,,,,,,
12/29/2014,SH:WI:NASE:2015:H,0,0,,,,,,,,,,,,,,,,,,,,,,60000,200,0,,,N,N,N,,,,,,,
12/29/2014,SH:WI:NASE:2015:H,17,0,,,,,,,,,,,,,,,,,,,,,,,217,0,,,N,N,N,,,,,,,
12/29/2014,SH:WI:NASE:2015:H,0,0,,,,,,,,,,,103,84,0,15,15,0,0,,,,,,0,0,AD,,Y,N,N,,,,,,,
01/12/2015,CO:LA:NASE:2014:H,614,0,,,,,,,,,,,,,,,,,,,,,,,614,0,,,N,N,N,,,,,,,
01/12/2015,CO:LA:NASE:2014:H,0,0,,,,,,,,15,20,0,249,330,0,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
01/12/2015,CO:LA:NASE:2014:W,3,0,,,,,,,,,,,,,,,,,,,,,,,3,0,,,N,N,N,,,,,,,
01/12/2015,CO:LA:NASE:2014:W,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
01/12/2015,SH:WI:NASE:2015:H,361,0,,,,,,,,,,,,,,,,,,,,,,,361,0,,,N,N,N,,,,,,,
01/12/2015,SH:WI:NASE:2015:H,0,0,,,,,,,,3,4,0,200,154,0,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
01/12/2015,SH:WI:NASE:2015:W,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,N,N,N,,,,,,,
01/12/2015,SH:WI:NASE:2015:W,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
01/26/2015,CO:LA:NASE:2014:H,153,0,,,,,,,,,,,,,,,,,,,,,,,153,0,,,N,N,N,,,,,,,
01/26/2015,CO:LA:NASE:2014:H,0,0,,,,,,,,,,,96,57,0,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
01/26/2015,SH:WI:NASE:2015:H,89,0,,,,,,,,,,,,,,,,,,,,,,,89,0,,,N,N,N,,,,,,,
01/26/2015,SH:WI:NASE:2015:H,0,0,,,,,,,,,,,37,52,0,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
02/09/2015,CO:LA:NASE:2014:H,4,0,,,,,,,,,,,,,,,,,,,,,,,4,0,,,N,N,N,,,,,,,
02/09/2015,CO:LA:NASE:2014:H,0,0,,,,,,,,,,,3,1,0,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
02/09/2015,SH:WI:NASE:2015:H,57,0,,,,,,,,,,,,,,,,,,,,,,,57,0,,,N,N,N,,,,,,,
02/09/2015,SH:WI:NASE:2015:H,0,0,,,,,,,,,,,35,22,0,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
09/02/2015,CK:FA:NASE:2015:H,205,15,,,,,,,,,,,,,,,,,,,,,,,205,15,,,N,N,N,,,,,,,
09/02/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,,,,110,83,15,,,,,,,,,,12,0,AD,,Y,N,N,,,,,,,
09/02/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,,,,8,4,0,,,,,,,,,,0,0,AD,,Y,Y,Y,8,4,0,8,4,0,54286
09/02/2015,CK:FA:NASE:2015:W,24,0,,,,,,,,,,,,,,,,,,,,,,,24,0,,,N,N,N,,,,,,,
09/02/2015,CK:FA:NASE:2015:W,0,0,13,11,0,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
09/02/2015,SH:SU:NASE:2016:H,6,0,,,,,,,,,,,,,,,,,,,,,,,6,0,,,N,N,N,,,,,,,
09/02/2015,SH:SU:NASE:2016:H,0,0,,,,,,,,,,,3,3,0,,,,,,,,,,0,0,AD,,Y,N,N,,,,,,,
09/02/2015,SH:SU:NASE:2016:W,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,,,N,N,N,,,,,,,
09/02/2015,SH:SU:NASE:2016:W,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,0,0,UM,,Y,N,N,,,,,,,
09/09/2015,CK:FA:NASE:2015:H,30,0,,,,,,,,,,,,,,,,,,,,,,,30,0,,,N,N,N,,,,,,,
09/16/2015,CK:FA:NASE:2015:H,800,0,,,,,,,,,,,,,,,,,,,,,,,830,0,,,N,N,N,,,,,,,
09/17/2015,CK:FA:NASE:2015:H,1216,39,,,,,,,,,,,,,,,,,,,,,,,2046,39,,,N,N,N,,,,,,,
09/17/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,10,11,4,820,644,33,,,,,,,,,,561,2,AD,,Y,N,N,,,,,,,
09/17/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,,,,32,29,1,,,,,,,,,,500,1,AD,,Y,Y,Y,32,29,1,32,29,1,54288
09/17/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,,,,0,0,1,,,,,,,,,,500,0,UM,,Y,Y,Y,0,0,1,0,0,1,54288
09/17/2015,CK:FA:NASE:2015:W,155,9,,,,,,,,,,,,,,,,,,,,,,,655,9,,,N,N,N,,,,,,,
09/17/2015,CK:FA:NASE:2015:W,0,0,72,79,9,,,,,3,1,0,,,,,,,,,,,,,500,0,UM,,Y,N,N,,,,,,,
09/17/2015,CO:NA:NASE:2015:H,39,3,,,,,,,,,,,,,,,,,,,,,,,539,3,,,N,N,N,,,,,,,
09/17/2015,CO:NA:NASE:2015:H,0,0,,,,,,,,,,,28,11,3,,,,,,,,,,500,0,AD,,Y,N,N,,,,,,,
09/17/2015,CO:NA:NASE:2015:W,4,0,,,,,,,,,,,,,,,,,,,,,,,504,0,,,N,N,N,,,,,,,
09/17/2015,CO:NA:NASE:2015:W,0,0,3,1,0,,,,,,,,,,,,,,,,,,,,500,0,UM,,Y,N,N,,,,,,,
09/17/2015,SH:SU:NASE:2016:H,10,0,,,,,,,,,,,,,,,,,,,,,,,510,0,,,N,N,N,,,,,,,
09/17/2015,SH:SU:NASE:2016:H,0,0,,,,,,,,,,,6,4,0,,,,,,,,,,500,0,AD,,Y,N,N,,,,,,,
09/23/2015,CK:FA:NASE:2015:H,1449,31,,,,,,,,,,,,,,,,,,,,,,,1949,31,,,N,N,N,,,,,,,
09/23/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,112,144,7,915,706,24,,,,,,,,,,72,0,AD,,Y,N,N,,,,,,,
09/23/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,3,6,0,22,21,0,,,,,,,,,,20,0,AD,,Y,Y,Y,25,27,0,25,27,0,54289
09/23/2015,CK:FA:NASE:2015:W,134,2,,,,,,,,,,,,,,,,,,,,,,,154,2,,,N,N,N,,,,,,,
09/23/2015,CK:FA:NASE:2015:W,0,0,,,,,,,,19,15,2,,,,,,,,,,,,,120,0,UM,,Y,N,N,,,,,,,
09/23/2015,CO:NA:NASE:2015:H,110,0,,,,,,,,,,,,,,,,,,,,,,,230,0,,,N,N,N,,,,,,,
09/23/2015,CO:NA:NASE:2015:H,0,0,,,,,,,,1,2,0,79,28,0,,,,,,,,,,120,0,AD,,Y,N,N,,,,,,,
09/24/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,4,2,0,,,,,,,,,,,,,114,0,AD,,Y,N,N,,,,,,,
09/24/2015,CK:FA:NASE:2015:W,0,0,,,,,,,,1,1,0,,,,,,,,,,,,,112,0,UM,,Y,N,N,,,,,,,
09/29/2015,CK:FA:NASE:2015:H,481,8,,,,,,,,,,,,,,,,,,,,,,,593,8,,,N,N,N,,,,,,,
09/29/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,113,87,5,6,1,0,6,16,0,2,,,,,,362,3,AD,,Y,N,N,,,,,,,
09/29/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,5,7,1,,,,,,,,,,,,,350,2,AD,,Y,Y,Y,5,7,1,5,7,1,54290
09/29/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,1,0,2,1,0,0,,,,,,,,,,348,0,UM,,Y,Y,Y,2,0,2,2,0,2,54290
09/29/2015,CK:FA:NASE:2015:M,0,0,,,,,,,,,,,,,,,,,,,,,,82800,348,0,,,N,N,N,,,,,,,
09/29/2015,CK:FA:NASE:2015:W,269,6,,,,,,,,,,,,,,,,,,,,,,,617,6,,,N,N,N,,,,,,,
09/29/2015,CK:FA:NASE:2015:W,0,0,,,,,,,,178,134,6,,,,18,7,0,0,,,,,,280,0,UM,,Y,N,N,,,,,,,
09/29/2015,CO:NA:NASE:2015:H,86,8,,,,,,,,,,,,,,,,,,,,,,,366,8,,,N,N,N,,,,,,,
09/29/2015,CO:NA:NASE:2015:H,0,0,,,,,,,,0,1,1,43,42,7,,,,,,,,,,280,0,AD,,Y,N,N,,,,,,,
09/29/2015,SH:SU:NASE:2016:H,1,0,,,,,,,,,,,,,,,,,,,,,,,281,0,,,N,N,N,,,,,,,
09/29/2015,SH:SU:NASE:2016:H,0,0,,,,,,,,,,,0,1,0,,,,,,,,,,280,0,AD,,Y,N,N,,,,,,,
10/01/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,20,2,0,,,,,,,,,,,,,258,0,AD,,Y,N,N,,,,,,,
10/01/2015,CK:FA:NASE:2015:W,0,0,,,,,,,,12,2,0,,,,,,,,,,,,,244,0,AD,,Y,N,N,,,,,,,
10/04/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,14,1,0,,,,,,,,,,,,,229,0,AD,,Y,N,N,,,,,,,
10/04/2015,CK:FA:NASE:2015:W,0,0,,,,,,,,6,3,0,,,,,,,,,,,,,220,0,UM,,Y,N,N,,,,,,,
10/06/2015,CK:FA:NASE:2015:H,281,10,,,,,,,,,,,,,,,,,,,,,,,501,10,,,N,N,N,,,,,,,
10/06/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,139,107,3,23,1,7,0,38,0,0,,,,,,193,0,AD,,Y,N,N,,,,,,,
10/06/2015,CK:FA:NASE:2015:H,0,0,,,,,,,,7,4,0,,,,,,,,,,,,,182,0,AD,,Y,Y,Y,7,4,0,7,4,0,54291
